Id,ActivityDay,SedentaryMinutes,VeryActiveMinutes,SedentaryActiveDistance,VeryActiveDistance,MediumActiveDistance,MediumActiveMinutes
6290855005,4/18/2016,1169,0,0.0199999995529652,0.0,5.19000005722046,271
6290855005,4/19/2016,1119,0,0.0099999997764825,0.0,5.3899998664856,321
6290855005,4/20/2016,1182,0,0.0099999997764825,0.0,4.80000019073486,258
6290855005,4/21/2016,1440,0,0.0,0.0,0.0,0
6290855005,4/22/2016,1138,0,0.0,0.0,4.71999979019165,302
6290855005,4/23/2016,1407,33,0.0,0.0,0.0,0
6290855005,4/24/2016,1182,0,0.0,0.0,4.46000003814697,258
6290855005,4/25/2016,1180,8,0.0099999997764825,0.680000007152557,5.210000216960907,252
6290855005,4/26/2016,1440,0,0.0,0.0,0.0,0
6290855005,4/27/2016,1153,0,0.0299999993294477,0.0,4.17999982833862,287
6290855005,4/28/2016,1185,0,0.0,0.0,4.32999992370605,255
6290855005,4/29/2016,1440,0,0.0,0.0,0.0,0
6290855005,4/30/2016,1116,0,0.0099999997764825,0.0,5.09000015258789,324
6290855005,5/1/2016,1055,8,0.0199999995529652,0.660000026226044,6.75,377
6290855005,5/2/2016,1172,0,0.0199999995529652,0.0,5.1100001335144,268
6290855005,5/3/2016,1200,0,0.0,0.0,4.57000017166138,240
6290855005,5/4/2016,1168,0,0.0099999997764825,0.0,4.40000009536743,272
6290855005,5/5/2016,1201,0,0.0,0.0,4.78999996185303,239
6290855005,5/6/2016,1135,0,0.0299999993294477,0.0,4.59000015258789,305
6290855005,5/7/2016,1213,0,0.0,0.0,4.15999984741211,227
6290855005,5/8/2016,1189,0,0.0,0.0,5.82000017166138,251
6290855005,5/9/2016,800,0,0.0199999995529652,0.0,4.73000001907349,264
6290855005,5/10/2016,1440,0,0.0,0.0,0.0,0
6775888955,4/12/2016,1440,0,0.0,0.0,0.0,0
6775888955,4/13/2016,1053,17,0.0,1.11000001430511,1.800000011920929,103
6775888955,4/14/2016,863,14,0.0,0.870000004768372,2.830000042915345,129
6775888955,4/15/2016,976,0,0.0,0.0,0.920000016689301,58
6775888955,4/16/2016,1377,36,0.0,2.51999998092651,0.8700000010430815,27
6775888955,4/17/2016,1392,5,0.0,0.349999994039536,1.439999997615816,43
6775888955,4/18/2016,1233,30,0.0,2.0,3.9400000572204643,177
6775888955,4/19/2016,1440,0,0.0,0.0,0.0,0
6775888955,4/20/2016,1079,70,0.0,3.76999998092651,3.96000003814697,291
6775888955,4/21/2016,1440,0,0.0,0.0,0.0,0
6775888955,4/22/2016,1420,0,0.0,0.0,0.46000000834465,20
6775888955,4/23/2016,1440,0,0.0,0.0,0.0,0
6775888955,4/24/2016,1400,11,0.0,0.769999980926514,0.7700000107288361,29
6775888955,4/25/2016,1302,33,0.0,2.26999998092651,2.35999998450279,105
6775888955,4/26/2016,1321,42,0.0,3.48000001907349,1.600000023841858,77
6775888955,4/27/2016,1440,0,0.0,0.0,0.0,0
6775888955,4/28/2016,1410,2,0.0,0.0599999986588955,0.439999997615814,28
6775888955,4/29/2016,1440,0,0.0,0.0,0.0,0
6775888955,4/30/2016,1344,3,0.0,0.159999996423721,1.6400000154972112,93
6775888955,5/1/2016,1347,9,0.0,0.479999989271164,1.300000011920929,84
6775888955,5/2/2016,1440,0,0.0,0.0,0.0,0
6775888955,5/3/2016,1439,0,0.0,0.0,0.0099999997764825,1
6775888955,5/4/2016,1440,0,0.0,0.0,0.0,0
6775888955,5/5/2016,1440,0,0.0,0.0,0.0,0
6775888955,5/6/2016,1318,12,0.0,0.469999998807907,2.859999954700467,110
6775888955,5/7/2016,551,2,0.0,0.129999995231628,1.289999946951862,54
6962181067,4/12/2016,796,50,0.0,3.40000009536743,3.339999973773959,203
6962181067,4/13/2016,548,8,0.0,0.569999992847443,3.17000007629394,166
6962181067,4/14/2016,862,0,0.0,0.0,1.02999997138977,86
6962181067,4/15/2016,837,0,0.0,0.0,3.6800000667572,217
6962181067,4/16/2016,741,50,0.0,3.66000008583069,5.070000112056734,283
6962181067,4/17/2016,634,5,0.0,0.330000013113022,6.370000064373017,308
6962181067,4/18/2016,689,13,0.0,0.829999983310699,6.71000027656555,280
6962181067,4/19/2016,659,35,0.0,2.09999990463257,5.0,236
6962181067,4/20/2016,639,48,0.0,4.28000020980835,5.280000150203704,301
6962181067,4/21/2016,708,53,0.109999999403954,3.99000000953674,5.6099998950958305,241
6962181067,4/22/2016,659,30,0.0,1.76999998092651,5.31999993324279,273
6962181067,4/23/2016,484,58,0.0,4.19999980926514,9.039999961853031,388
6962181067,4/24/2016,720,0,0.0,0.0,3.3199999332428,199
6962181067,4/25/2016,637,35,0.100000001490116,3.01999998092651,6.13999998569488,313
6962181067,4/26/2016,680,36,0.0,2.57999992370605,4.320000082254408,261
6962181067,4/27/2016,697,7,0.0,0.550000011920929,6.26999998092651,317
6962181067,4/28/2016,621,38,0.0,2.50999999046326,5.830000147223472,296
6962181067,4/29/2016,645,12,0.0,0.819999992847443,6.289999932050704,384
6962181067,4/30/2016,731,32,0.0,2.24000000953674,4.4300000667572075,253
6962181067,5/1/2016,722,0,0.0,0.0,3.60999989509583,215
6962181067,5/2/2016,655,18,0.0,1.20000004768372,7.34000015258789,352
6962181067,5/3/2016,654,21,0.0,1.74000000953674,6.36999988555908,303
6962181067,5/4/2016,683,15,0.0,0.469999998807907,6.23000013828277,320
6962181067,5/5/2016,591,14,0.0,0.990000009536743,5.96999990940094,327
6962181067,5/6/2016,717,0,0.0,0.0,3.91000008583069,299
6962181067,5/7/2016,745,0,0.0,0.0,4.5,328
6962181067,5/8/2016,709,0,0.0,0.0,2.769999980926514,165
6962181067,5/9/2016,607,43,0.0,3.90000009536743,4.83000004291534,252
6962181067,5/10/2016,626,62,0.0,3.47000002861023,6.73999977111816,309
6962181067,5/11/2016,709,24,0.0,1.49000000953674,2.9600000977516157,206
6962181067,5/12/2016,127,0,0.0,0.0,2.35999989509583,113
7007744171,4/12/2016,1024,53,0.0,4.5,5.789999842643738,363
7007744171,4/13/2016,1101,56,0.0,4.6100001335144,5.040000021457676,283
7007744171,4/14/2016,1096,34,0.0,2.95000004768372,5.300000041723249,310
7007744171,4/15/2016,1238,0,0.0,0.0,3.52999997138977,202
7007744171,4/16/2016,1155,0,0.0,0.0,3.09999990463257,203
7007744171,4/17/2016,1135,0,0.0,0.0,5.3899998664856,305
7007744171,4/18/2016,1077,48,0.0199999995529652,3.78999996185303,7.17000007629394,315
7007744171,4/19/2016,1066,53,0.0,4.40999984741211,6.069999933242797,321
7007744171,4/20/2016,1000,60,0.0,4.78999996185303,6.530000150203701,380
7007744171,4/21/2016,1049,30,0.0,2.15000009536743,7.04000008106232,361
7007744171,4/22/2016,1065,64,0.0,4.09999990463257,6.129999876022341,311
7007744171,4/23/2016,1190,2,0.0,0.129999995231628,5.28000009059906,248
7007744171,4/24/2016,1021,0,0.0,0.0,7.42000007629395,419
7007744171,4/25/2016,986,51,0.0,4.30999994277954,9.04000008106232,403
7007744171,4/26/2016,978,16,0.0,0.930000007152557,9.169999539852144,446
7007744171,4/27/2016,1041,50,0.0,4.26999998092651,5.949999988079074,349
7007744171,4/28/2016,1007,16,0.0,1.0900000333786,9.030000209808353,417
7007744171,4/29/2016,961,55,0.0,4.30999994277954,9.999999761581421,424
7007744171,4/30/2016,1240,0,0.0,0.0,2.51999998092651,200
7007744171,5/1/2016,1142,0,0.0,0.0,3.75,237
7007744171,5/2/2016,1112,64,0.0,4.6399998664856,4.52999991178512,264
7007744171,5/3/2016,1021,58,0.0,4.48000001907349,6.38000011444091,361
7007744171,5/4/2016,1440,0,0.0,0.0,0.0,0
7007744171,5/5/2016,1047,53,0.0,4.32999992370605,6.76999998092652,340
7007744171,5/6/2016,1136,44,0.0,3.0,4.669999897480016,260
7007744171,5/7/2016,111,0,0.0,0.0,0.0,0
7086361926,4/12/2016,745,59,0.0,5.26999998092651,3.120000034570694,159
7086361926,4/13/2016,744,31,0.0,0.560000002384186,3.0499999076127993,181
7086361926,4/14/2016,787,35,0.0,2.02999997138977,3.9900000989437117,221
7086361926,4/15/2016,864,30,0.0,2.03999996185303,3.63999998569488,160
7086361926,4/16/2016,1437,0,0.0,0.0,0.0099999997764825,3
7086361926,4/17/2016,1440,0,0.0,0.0,0.0,0
7086361926,4/18/2016,1136,61,0.0,3.17000007629395,3.52999997138977,165
7086361926,4/19/2016,671,67,0.0,3.52999997138977,3.7400000095367503,193
7086361926,4/20/2016,797,87,0.0,7.6399998664856,2.989999949932101,158
7086361926,4/21/2016,758,19,0.0,1.36000001430511,4.810000240802769,212
7086361926,4/22/2016,762,58,0.0,2.86999988555908,3.6400001049041792,212
7086361926,4/23/2016,1350,0,0.0,0.0,1.79999995231628,90
7086361926,4/24/2016,566,0,0.0,0.0,2.15000009536743,125
7086361926,4/25/2016,706,69,0.0,3.75,3.069999873638151,168
7086361926,4/26/2016,726,70,0.0,4.15999984741211,2.889999866485594,165
7086361926,4/27/2016,829,55,0.0,5.63000011444092,2.709999978542327,151
7086361926,4/28/2016,810,54,0.0,2.78999996185303,4.99999988079072,209
7086361926,4/29/2016,1198,24,0.0,0.490000009536743,4.449999988079071,218
7086361926,4/30/2016,584,42,0.0,3.11999988555908,6.27999973297119,325
7086361926,5/1/2016,685,30,0.0,2.29999995231628,5.749999880790712,273
7086361926,5/2/2016,737,66,0.0,3.48000001907349,3.320000112056734,165
7086361926,5/3/2016,761,57,0.0,2.74000000953674,4.010000109672548,188
7086361926,5/4/2016,843,45,0.0,5.28000020980835,3.020000092685221,147
7086361926,5/5/2016,1253,24,0.0,1.77999997138977,3.780000030994419,163
7086361926,5/6/2016,834,84,0.0,3.8199999332428,4.549999833106989,189
7086361926,5/7/2016,621,20,0.0,1.46000003814697,7.009999752044671,251
7086361926,5/8/2016,695,32,0.0,2.30999994277954,4.7799999713897705,174
7086361926,5/9/2016,743,67,0.0,4.26000022888184,4.829999923706049,221
7086361926,5/10/2016,1182,72,0.0,7.1100001335144,3.6500000953674396,129
7086361926,5/11/2016,757,57,0.0,2.89000010490417,3.6200000047683796,168
7086361926,5/12/2016,343,5,0.0,0.379999995231628,2.1599999964237258,62
8053475328,4/12/2016,1193,116,0.0,11.6400003433228,2.489999890327455,131
8053475328,4/13/2016,1177,95,0.0,10.4300003051758,2.920000046491627,168
8053475328,4/14/2016,1123,119,0.0,12.3400001525879,3.569999888539319,198
8053475328,4/15/2016,1142,132,0.0,13.2600002288818,2.979999899864195,166
8053475328,4/16/2016,1255,96,0.0,9.35999965667725,1.7600000202655761,89
8053475328,4/17/2016,1113,111,0.0,9.23999977111816,4.440000116825098,216
8053475328,4/18/2016,1137,102,0.0,9.07999992370605,3.5799999088048953,201
8053475328,4/19/2016,1152,90,0.0,9.22000026702881,3.260000050067906,198
8053475328,4/20/2016,695,89,0.0,9.57999992370605,2.6100001186132453,163
8053475328,4/21/2016,1164,100,0.0,9.67000007629395,2.82999992370605,176
8053475328,4/22/2016,1260,60,0.0,6.26000022888184,2.030000001192094,120
8053475328,4/23/2016,741,125,0.0,12.539999961853,4.6499999761581385,237
8053475328,4/24/2016,1096,129,0.0,13.1300001144409,4.80999994277954,215
8053475328,4/25/2016,1104,118,0.0,11.3699998855591,4.31999990344048,218
8053475328,4/26/2016,1182,68,0.0,6.30999994277954,3.299999907612802,190
8053475328,4/27/2016,1187,60,0.0,6.46000003814697,3.360000073909757,193
8053475328,4/28/2016,1188,90,0.0,9.67000007629395,2.739999890327455,162
8053475328,4/29/2016,1215,58,0.0,6.17000007629395,3.4800000786781364,167
8053475328,4/30/2016,1281,27,0.0,2.99000000953674,2.5999999605119255,132
8053475328,5/1/2016,1389,0,0.0,0.0,0.850000023841858,51
8053475328,5/2/2016,1345,0,0.0,0.0,1.42999994754791,95
8053475328,5/3/2016,1166,87,0.0,8.39000034332275,3.519999921321867,187
8053475328,5/4/2016,1220,89,0.0,8.81999969482422,2.309999972581864,131
8053475328,5/5/2016,1208,93,0.0,8.85000038146973,2.660000026226041,139
8053475328,5/6/2016,1245,90,0.0,9.10000038146973,1.900000035762784,105
8053475328,5/7/2016,1076,121,0.0,12.4399995803833,3.229999899864198,168
8053475328,5/8/2016,1073,125,0.0,13.3999996185303,4.250000059604646,242
8053475328,5/9/2016,1214,66,0.0,6.11999988555908,3.260000050067903,160
8053475328,5/10/2016,1219,96,0.0,9.09000015258789,2.270000010728838,125
8053475328,5/11/2016,1189,60,0.0,6.07999992370605,3.319999963045123,191
8053475328,5/12/2016,839,28,0.0,2.95000004768372,0.959999993443489,43
8253242879,4/12/2016,1244,40,0.0,5.42999982833862,1.730000033974646,156
8253242879,4/13/2016,1298,35,0.0,4.17000007629395,1.9399999380111679,107
8253242879,4/14/2016,1362,29,0.0,1.92999994754791,1.530000030994415,49
8253242879,4/15/2016,1335,0,0.0,0.0,1.75999999046326,105
8253242879,4/16/2016,1268,6,0.0,0.430000007152557,5.7200000286102295,166
8253242879,4/17/2016,1237,41,0.0,5.42999982833862,2.479999929666514,162
8253242879,4/18/2016,1278,16,0.0,1.03999996185303,2.429999947547908,146
8253242879,4/19/2016,1276,0,0.0,0.0,2.77999997138977,164
8253242879,4/20/2016,1201,5,0.0099999997764825,0.330000013113022,3.929999887943273,234
8253242879,4/21/2016,1199,49,0.0,5.88000011444092,2.680000007152557,192
8253242879,4/22/2016,1320,0,0.0,0.0,1.87000000476837,120
8253242879,4/23/2016,1193,30,0.0,2.08999991416931,4.170000076293951,217
8253242879,4/24/2016,1313,41,0.0,5.59999990463257,1.530000030994414,86
8253242879,4/25/2016,1261,7,0.0,0.360000014305115,4.16000008583068,172
8253242879,4/26/2016,1299,19,0.0,1.17999994754791,1.860000014305113,122
8253242879,4/27/2016,1286,45,0.0,6.23999977111816,1.930000051856045,109
8253242879,4/28/2016,1393,11,0.0,0.670000016689301,1.11999997496605,36
8253242879,4/29/2016,1257,16,0.0,1.28999996185303,2.940000116825102,150
8253242879,4/30/2016,1440,0,0.0,0.0,0.0,0
8378563200,4/12/2016,723,65,0.0,0.829999983310699,5.209999978542328,171
8378563200,4/13/2016,680,116,0.0,4.96000003814697,4.860000014305112,183
8378563200,4/14/2016,699,123,0.0,5.61999988555908,4.94000005722046,195
8378563200,4/15/2016,729,60,0.0,4.90999984741211,6.559999823570251,213
8378563200,4/16/2016,563,64,0.0,5.36999988555908,3.51000010967255,163
8378563200,4/17/2016,599,0,0.0,0.0,1.69000005722046,93
8378563200,4/18/2016,720,117,0.0,5.05000019073486,5.759999811649326,184
8378563200,4/19/2016,737,120,0.0,5.30000019073486,5.059999823570248,173
8378563200,4/20/2016,763,82,0.0,2.23000001907349,5.220000207424164,177
8378563200,4/21/2016,677,137,0.0,6.90000009536743,5.109999954700473,161
8378563200,4/22/2016,769,113,0.0,4.90999984741211,4.769999802112577,171
8378563200,4/23/2016,740,19,0.0,1.51999998092651,3.000000000000004,146
8378563200,4/24/2016,734,0,0.0,0.0,2.94000005722046,135
8378563200,4/25/2016,692,117,0.0,5.05000019073486,4.790000081062322,157
8378563200,4/26/2016,593,90,0.0,7.51000022888184,5.340000092983251,179
8378563200,4/27/2016,676,4,0.0,0.330000013113022,5.509999930858608,196
8378563200,4/28/2016,711,11,0.0,0.899999976158142,3.400000095367433,149
8378563200,4/29/2016,767,3,0.0,0.25,4.629999995231625,179
8378563200,4/30/2016,780,0,0.0,0.0,2.33999991416931,121
8378563200,5/1/2016,669,71,0.0,6.03000020980835,3.030000030994416,137
8378563200,5/2/2016,802,63,0.0,0.629999995231628,4.18000023066998,146
8378563200,5/3/2016,822,71,0.0,1.3400000333786,5.55999994277954,215
8378563200,5/4/2016,680,19,0.0,1.55999994277954,4.689999818801883,177
8378563200,5/5/2016,764,66,0.0,0.889999985694885,5.899999767541881,217
8378563200,5/6/2016,831,74,0.0,1.54999995231628,4.0299999713897705,171
8378563200,5/7/2016,851,0,0.0,0.0,3.53999996185303,158
8378563200,5/8/2016,621,0,0.0,0.0,2.32999992370605,139
8378563200,5/9/2016,772,71,0.0,1.26999998092651,5.379999816417694,184
8378563200,5/10/2016,840,63,0.0,0.660000026226044,4.560000061988835,165
8378563200,5/11/2016,763,72,0.0,1.38999998569489,5.859999954700466,194
8378563200,5/12/2016,433,8,0.0,0.649999976158142,2.960000067949296,108
8583815059,4/12/2016,1237,0,0.0,0.0,3.9099999368190717,203
8583815059,4/13/2016,1252,2,0.0,0.150000005960464,4.200000047683719,186
8583815059,4/14/2016,1306,0,0.0,0.0,2.4300000667572,134
8583815059,4/15/2016,1375,0,0.0,0.0,0.899999976158142,65
8583815059,4/16/2016,1440,0,0.0,0.0,0.0,0
8583815059,4/17/2016,1440,0,0.0,0.0,0.0,0
8583815059,4/18/2016,1309,4,0.0,0.310000002384186,2.4099999666214,127
8583815059,4/19/2016,1257,7,0.0,0.529999971389771,3.920000046491624,176
8583815059,4/20/2016,1246,0,0.0,0.0,4.1099998950958305,194
8583815059,4/21/2016,1229,35,0.0,2.63000011444092,4.02999997138977,176
8583815059,4/22/2016,1170,4,0.0,0.28999999165535,6.49000000953674,266
8583815059,4/23/2016,1151,7,0.0,0.529999971389771,6.7799999713897705,282
8583815059,4/24/2016,1188,2,0.0,0.150000005960464,6.319999933242791,250
8583815059,4/25/2016,1294,18,0.0,1.47000002861023,2.049999937415122,128
8583815059,4/26/2016,1134,1,0.0,0.0700000002980232,8.10999989509582,305
8583815059,4/27/2016,1229,77,0.0,6.59999990463257,3.139999896287916,134
8583815059,4/28/2016,1209,0,0.0,0.0,4.80999994277955,231
8583815059,4/29/2016,1069,46,0.0,3.90000009536743,7.92000007629395,325
8583815059,4/30/2016,1093,2,0.0,0.150000005960464,7.70999979972839,345
8583815059,5/1/2016,1311,10,0.0,0.779999971389771,2.159999959170821,119
8583815059,5/2/2016,1440,0,0.0,0.0,0.0,0
8583815059,5/3/2016,1440,0,0.0,0.0,0.0,0
8583815059,5/4/2016,1440,0,0.0,0.0,0.0,0
8583815059,5/5/2016,1370,0,0.0,0.0,1.17999994754791,70
8583815059,5/6/2016,1250,2,0.0,0.140000000596046,4.42000007629395,188
8583815059,5/7/2016,1190,0,0.0,0.0,4.76999998092651,250
8583815059,5/8/2016,1183,3,0.0,0.219999998807907,6.9700000286102295,254
8583815059,5/9/2016,1260,66,0.0,5.76000022888184,1.9000000208616292,114
8583815059,5/10/2016,1226,9,0.0,0.689999997615814,5.73000001907349,205
8583815059,5/11/2016,1106,5,0.0,0.370000004768372,6.41000008583069,248
8583815059,5/12/2016,1440,0,0.0,0.0,0.0,0
8792009665,4/12/2016,831,0,0.0,0.0,1.63999998569489,116
8792009665,4/13/2016,806,0,0.0,0.0,0.839999973773956,82
8792009665,4/14/2016,853,0,0.0,0.0,0.779999971389771,84
8792009665,4/15/2016,937,0,0.0,0.0,1.5900000333786,126
8792009665,4/16/2016,1428,0,0.0,0.0,0.159999996423721,12
8792009665,4/17/2016,1440,0,0.0,0.0,0.0,0
8792009665,4/18/2016,1440,0,0.0,0.0,0.0,0
8792009665,4/19/2016,1440,0,0.0,0.0,0.0,0
8792009665,4/20/2016,744,0,0.0,0.0,2.020000010728833,149
8792009665,4/21/2016,1431,0,0.0,0.0,0.0900000035762787,9
8792009665,4/22/2016,817,1,0.0,0.0500000007450581,2.549999982118603,215
8792009665,4/23/2016,795,8,0.0,0.159999996423721,3.189999997615814,277
8792009665,4/24/2016,1410,3,0.0,0.0399999991059303,0.2099999971687791,27
8792009665,4/25/2016,1440,0,0.0,0.0,0.0,0
8792009665,4/26/2016,1360,0,0.0,0.0,0.850000023841858,80
8792009665,4/27/2016,900,0,0.0,0.0,1.12999999523163,112
8792009665,4/28/2016,714,0,0.0,0.0,3.94000005722046,310
8792009665,4/29/2016,634,6,0.0,0.140000000596046,5.209999829530713,394
8792009665,4/30/2016,749,10,0.0,0.330000013113022,4.270000100135805,321
8792009665,5/1/2016,834,0,0.0,0.0,1.03999996185303,79
8792009665,5/2/2016,916,0,0.0,0.0,1.16999995708466,101
8792009665,5/3/2016,739,0,0.0,0.0,1.54999995231628,156
8792009665,5/4/2016,848,0,0.0,0.0,1.46000003814697,129
8792009665,5/5/2016,1440,0,0.0,0.0,0.0,0
8792009665,5/6/2016,1440,0,0.0,0.0,0.0,0
8792009665,5/7/2016,1440,0,0.0,0.0,0.0,0
8792009665,5/8/2016,1440,0,0.0,0.0,0.0,0
8792009665,5/9/2016,1440,0,0.0,0.0,0.0,0
8792009665,5/10/2016,48,0,0.0,0.0,0.0,0
8877689391,4/12/2016,1036,85,0.0,12.2200002670288,8.16000017523766,319
8877689391,4/13/2016,1098,108,0.0,3.54999995231628,6.019999861717228,234
8877689391,4/14/2016,1061,68,0.0199999995529652,10.5500001907349,8.339999973773956,311
8877689391,4/15/2016,1052,106,0.0099999997764825,0.0500000007450581,7.060000229626898,282
8877689391,4/16/2016,888,94,0.0,13.2399997711182,11.92000007629397,458
8877689391,4/17/2016,1060,58,0.0,0.0,8.859999962151052,322
8877689391,4/18/2016,1215,29,0.0,2.44000005722046,6.210000067949296,196
8877689391,4/19/2016,1131,82,0.0,12.1499996185303,5.210000216960907,227
8877689391,4/20/2016,1123,73,0.0,11.0200004577637,7.030000150203704,244
8877689391,4/21/2016,1119,82,0.0,12.289999961853,5.309999853372578,239
8877689391,4/22/2016,1141,61,0.0500000007450581,10.2299995422363,5.999999789521098,238
8877689391,4/23/2016,1032,102,0.0099999997764825,0.0,7.40000009536743,306
8877689391,4/24/2016,1148,64,0.0,11.0100002288818,4.7000000569969425,228
8877689391,4/25/2016,1101,113,0.0099999997764825,2.36999988555908,6.339999981224533,226
8877689391,4/26/2016,1157,22,0.0,1.75999999046326,6.629999995231628,261
8877689391,4/27/2016,1104,93,0.0,13.0699996948242,7.539999902248384,243
8877689391,4/28/2016,1143,58,0.0,4.92999982833862,6.349999785423279,239
8877689391,4/29/2016,1207,18,0.0,1.37999999523163,5.959999963641169,215
8877689391,4/30/2016,1089,124,0.0,21.6599998474121,5.009999826550481,227
8877689391,5/1/2016,1226,36,0.0,3.13000011444092,5.140000164508822,178
8877689391,5/2/2016,1335,0,0.0,0.0,3.55999994277954,105
8877689391,5/3/2016,1189,19,0.0099999997764825,1.38999998569489,6.770000077784066,232
8877689391,5/4/2016,1154,66,0.0,10.4200000762939,5.840000212192535,220
8877689391,5/5/2016,1170,67,0.0,5.46000003814697,5.189999878406523,203
8877689391,5/6/2016,1095,96,0.0,12.789999961853,6.44999983906746,249
8877689391,5/7/2016,1036,105,0.0,0.0799999982118607,7.9499997496604875,299
8877689391,5/8/2016,1174,17,0.0,1.08000004291534,7.000000193715092,249
8877689391,5/9/2016,1131,73,0.0500000007450581,11.1000003814697,7.039999783039089,236
8877689391,5/10/2016,1187,18,0.0,1.35000002384186,6.740000218153,235
8877689391,5/11/2016,1127,88,0.0,13.2200002670288,6.2999998629093215,225
8877689391,5/12/2016,770,23,0.0,1.82000005245209,4.28999999910593,138
